gene,PM,MM,BN,SN,PMN
ENSG00000167461,32.21549,37.76053,47.84384,65.20637,80.4279
ENSG00000167468,49.27603,25.79123,23.01971,28.25364,39.34838
ENSG00000167491,21.22671,21.63348,34.38275,54.56986,65.69686
ENSG00000167515,19.185871,20.049541,17.684702,7.022166,4.55639
ENSG00000167526,771.48779,217.13115,195.27161,159.88104,25.68691
ENSG00000167632,8.243968,8.822655,9.257878,8.300323,15.363268
ENSG00000167642,28.64528,104.88581,121.22604,33.56918,10.65382
ENSG00000167658,347.90414,184.06914,145.08454,91.82569,49.40167
ENSG00000167671,10.63301,12.42228,16.2051,16.32334,21.92114
ENSG00000167699,15.362573,13.910144,13.004118,4.208948,1.70393
ENSG00000167770,13.35049,18.22884,22.03944,21.87992,24.24455
ENSG00000167792,53.68817,27.97949,22.42839,17.29517,17.18867
ENSG00000167815,133.7969317,4.210144,4.5286537,5.8563805,0.2697523
ENSG00000167851,3.626722,26.416094,56.490302,126.54035,199.013077
ENSG00000167863,85.04331,102.2881,81.16554,51.52158,35.49445
ENSG00000167881,13.243665,9.958752,7.763929,3.92494,2.186868
ENSG00000167895,47.26023,54.63307,47.01055,35.08624,27.4601
ENSG00000167900,31.5118371,11.401011,2.9556412,2.8925091,0.2294089
ENSG00000167925,8.773685,6.416429,4.70009,4.400712,5.54596
ENSG00000167969,15.025239,7.456437,6.018419,2.704161,1.725802
ENSG00000167978,63.70358,60.56268,52.9172,86.35911,140.10449
ENSG00000167986,51.44395,37.30134,28.46136,13.02617,7.78521
ENSG00000167996,108.94473,46.87571,326.46813,3926.54696,4492.32812
ENSG00000168003,36.54673,21.5906,16.19715,15.71117,19.12674
ENSG00000168028,562.9474,182.18973,107.73134,91.73476,17.30967
ENSG00000168040,5.283943,7.557522,14.863076,19.63265,11.10792
ENSG00000168071,67.39317,111.6236,131.14099,156.80606,135.22033
ENSG00000168090,12.25914,10.963278,10.301728,8.188881,8.369648
ENSG00000168092,24.34013,27.28177,36.93346,44.94794,71.07134
ENSG00000168101,7.475336,7.150995,9.265641,7.506849,10.759679
ENSG00000168172,5.677134,23.463948,32.842167,24.466342,25.610236
ENSG00000168214,43.74054,72.80765,73.42825,77.3892,128.55319
ENSG00000168259,29.76203,31.42448,28.56515,20.97218,23.52812
ENSG00000168282,17.578821,12.732262,12.9379,8.939201,9.485399
ENSG00000168291,16.865058,18.681391,18.862822,11.339425,7.965302
ENSG00000168297,41.59363,26.7591,40.53517,67.69748,40.47862
ENSG00000168298,871.1468,670.7067,237.5547,131.7402,107.6335
ENSG00000168374,31.28231,29.06682,36.95857,82.93742,132.05864
ENSG00000168385,68.14047,88.43707,86.82609,72.3054,65.72582
ENSG00000168393,14.543809,7.389001,2.910213,1.972314,0.261085
ENSG00000168394,6.90349,16.02267,26.68021,96.88701,174.73104
ENSG00000168397,22.29446,28.23784,31.6365,26.27233,34.2276
ENSG00000168404,19.3612,28.36459,42.45437,53.66405,56.4688
ENSG00000168438,10.94253,15.00925,16.68104,17.19451,18.1167
ENSG00000168439,24.85936,15.18914,13.13697,11.16849,11.79978
ENSG00000168461,139.1784,254.1044,221.8397,131.2847,198.0191
ENSG00000168488,29.05147,19.8555,16.67797,16.03784,28.97115
ENSG00000168496,32.4921528,8.7793871,3.2904523,3.4050806,0.9512945
ENSG00000168522,19.85926,29.1936,31.24042,26.25399,23.15211
ENSG00000168530,0.001632673,0.002123154,0.002097331,0.002836059,0.003898792
ENSG00000168538,21.50683,29.39174,25.48391,17.30422,13.86386
ENSG00000168564,15.848285,7.897185,5.073315,5.653677,7.151127
ENSG00000168653,84.061837,66.283388,49.865531,24.76617,4.412201
ENSG00000168802,25.35998,18.98702,18.02486,15.46776,17.63533
ENSG00000168827,15.889363,12.16999,9.630731,4.424776,2.548411
ENSG00000168872,9.473606,6.371351,4.868233,2.527682,2.087
ENSG00000168883,17.24908,13.3295,12.5679,14.0897,19.10228
ENSG00000168884,8.528151,11.443552,14.304401,14.821164,23.326864
ENSG00000168906,103.21971,39.57946,34.39602,34.59978,39.93136
ENSG00000168918,43.28202,56.60827,71.38792,116.78298,132.51808
ENSG00000168924,9.6444286,3.7465272,2.7009701,1.6418182,0.6045222
ENSG00000168961,10.799928,4.413057,7.324327,37.505423,42.069096
ENSG00000169019,11.086385,13.047216,11.546179,9.864473,12.447808
ENSG00000169020,92.58359,89.94892,83.74722,70.15872,64.31085
ENSG00000169021,26.015234,19.511615,16.300033,9.027324,5.758574
ENSG00000169032,22.33943,42.16611,47.5409,23.24117,17.35357
ENSG00000169045,481.6354,329.2953,256.7059,169.6461,187.4048
ENSG00000169057,18.32291,23.18146,25.84363,42.06947,68.50135
ENSG00000169067,1.367525E-07,2.532289E-07,2.20022E-07,1.960983E-07,3.833826E-07
ENSG00000169100,53.05381,29.41006,25.64822,17.2106,5.01752
ENSG00000169139,12.34479,14.73233,13.52833,11.61659,10.25572
ENSG00000169180,35.72783,40.75063,72.10812,757.60394,1610.77919
ENSG00000169217,17.91428,22.50003,23.03602,28.19456,44.09659
ENSG00000169220,13.96359,54.85041,96.50398,125.85513,117.52624
ENSG00000169221,14.79735,14.76347,15.11847,17.3794,25.58225
ENSG00000169223,53.70116,49.26966,56.98022,71.75421,84.68056
ENSG00000169228,9.673022,48.19196,76.417857,100.429672,118.210111
ENSG00000169251,17.17064,18.765609,23.66438,11.059747,4.844293
ENSG00000169288,9.186686,3.4218052,1.8505908,1.7712861,0.6212746
ENSG00000169299,25.20778,41.93159,57.25121,60.30567,48.99571
ENSG00000169359,14.776814,7.931098,6.949696,4.98846,4.067371
ENSG00000169375,16.91188,13.99995,12.01232,19.13592,32.41285
ENSG00000169385,767.663967,265.790439,97.704473,153.843047,2.603053
ENSG00000169397,699.385262,145.892942,59.663777,89.303019,1.793115
ENSG00000169403,5.501155,54.392891,80.597259,145.893086,211.390255
ENSG00000169499,32.91456,49.09549,64.46453,41.94724,43.81344
ENSG00000169504,7.822763,4.332961,1.9981,3.236139,2.079525
ENSG00000169564,42.23239,36.89268,40.79475,76.88941,93.78042
ENSG00000169567,64.04588,45.74333,32.65845,21.66617,12.83421
ENSG00000169599,11.275562,29.014012,22.593763,8.408162,3.759248
ENSG00000169682,9.685241,8.24096,6.485811,2.880524,1.133126
ENSG00000169710,5.847734,0.6173656,0.394719,0.7721514,0.0912955
ENSG00000169738,14.843608,15.244035,10.167434,6.882983,7.600928
ENSG00000169756,21.39078,49.52017,71.62254,26.89704,10.53448
ENSG00000169764,47.19066,140.71989,107.56785,44.46618,42.61434
ENSG00000169813,99.85882,82.13157,74.32356,60.35847,60.69126
ENSG00000169814,4.221421,6.140511,6.768199,4.912694,6.854993
ENSG00000169826,15.03657,54.1083,79.97647,51.71571,25.40398
ENSG00000169891,2.67776,10.85474,21.31245,42.55244,62.22788
ENSG00000169895,6.3326,9.492695,18.010021,38.561752,44.034455
ENSG00000169896,61.65487,560.54502,800.69447,339.73832,177.99271
ENSG00000169919,55.7044,27.04851,17.27317,13.77419,8.67459
ENSG00000169925,6.80953,4.142527,4.278139,6.713895,9.966963
ENSG00000169976,46.39073,46.73499,37.09351,27.495,40.71044
ENSG00000170027,25.860801,12.283142,10.532647,10.423519,8.783386
ENSG00000170043,21.48693,32.35372,36.97988,29.39535,21.34058
ENSG00000170142,29.78332,39.77957,30.19579,21.16339,13.91641
ENSG00000170144,31.3733,21.48708,19.1979,29.63313,41.78278
ENSG00000170242,30.18984,33.8141,35.13618,21.50878,13.28169
ENSG00000170266,25.77589,23.51255,19.1619,21.8117,28.06133
ENSG00000170270,4.598004,3.405171,2.536451,2.088881,2.949116
ENSG00000170296,109.9105,181.712,226.5003,347.7354,581.7367
ENSG00000170310,23.298187,29.136432,28.734841,16.434247,4.238491
ENSG00000170312,35.549957,35.21955,10.891658,4.866968,0.203064
ENSG00000170348,70.60403,43.88556,48.70405,44.71248,32.15196
ENSG00000170430,5.5258931,2.4407275,1.340699,1.1843406,0.3684876
ENSG00000170445,17.95743,11.88724,11.24837,11.28563,14.55476
ENSG00000170458,0.905419,2.550892,15.14636,108.509869,119.244586
ENSG00000170471,11.68676,17.77897,19.57885,25.2309,32.93914
ENSG00000170473,11.158538,10.31918,7.619493,5.088564,3.221467
ENSG00000170476,2.07549871,1.05789983,1.55771001,2.81505648,0.03815725
ENSG00000170515,44.42048,14.667329,7.855919,6.591532,3.154742
ENSG00000170542,0.2920328,0.8581429,1.460273,2.4192674,4.6917302
ENSG00000170571,354.1566,863.0298,946.0766,385.8879,102.5542
ENSG00000170581,32.67754,36.98272,33.82222,63.0747,101.58977
ENSG00000170584,8.8736337,5.177486,3.0871284,1.4976703,0.6297404
ENSG00000170606,34.71025,40.53346,44.77052,30.73876,29.77939
ENSG00000170619,8.550712,10.100034,10.452643,12.217044,17.404283
ENSG00000170632,11.207211,4.142942,3.23639,5.40372,4.138848
ENSG00000170759,40.85071,70.18762,83.6533,60.69433,49.34538
ENSG00000170776,33.04203,63.02638,105.78589,213.98585,290.45916
ENSG00000170860,5.182491,4.415535,3.761627,3.836156,4.037516
ENSG00000170876,8.671368,13.978886,20.52896,58.155508,94.273398
ENSG00000170889,507.1979,351.6122,338.5951,463.5222,480.5687
ENSG00000170909,10.8585,57.81931,74.19722,45.10392,30.63624
ENSG00000171049,4.254016,53.656436,117.275993,363.081551,378.144616
ENSG00000171051,4.947584,52.025101,425.411006,1181.714874,1384.134559
ENSG00000171135,5.578501,4.653467,3.94629,3.244888,3.388117
ENSG00000171174,1.630437,2.404615,5.322419,20.781353,21.328953
ENSG00000171236,18.27952,25.57642,36.79706,58.05277,89.11014
ENSG00000171262,5.673888,4.637619,3.098918,1.343336,0.44473
ENSG00000171298,3.121184,5.320587,10.627992,36.289144,47.163478
ENSG00000171302,12.31123,14.26268,17.12975,37.06924,71.55063
ENSG00000171314,124.12881,149.79894,194.45923,154.40104,86.09019
ENSG00000171428,3.30327,4.692917,4.354128,5.136888,7.594896
ENSG00000171490,37.220705,14.133522,9.359822,10.10605,2.023014
ENSG00000171497,6.53805,11.77445,13.06335,15.60145,16.64523
ENSG00000171503,14.016869,14.536109,13.654974,7.75665,4.372126
ENSG00000171530,66.93815,64.98777,51.6502,38.18348,18.27006
ENSG00000171557,0.01284633,0.0177516,0.01680107,0.02313461,0.03096266
ENSG00000171560,0.0002020721,0.0003167794,0.0002894152,0.0003797566,0.0004833525
ENSG00000171566,23.27819,23.1151,19.96419,13.34184,10.49191
ENSG00000171700,31.40797,95.59036,134.40644,126.77082,120.96595
ENSG00000171720,20.3741,18.23668,21.14314,21.54501,25.50576
ENSG00000171777,6.911334,32.773167,49.764823,77.422413,90.60772
ENSG00000171793,13.2307166,2.091355,1.0805838,2.4663666,0.3011525
ENSG00000171824,21.983809,16.137162,11.58714,7.413193,4.384738
ENSG00000171848,87.5449239,49.3550872,10.7990766,7.1470219,0.8739502
ENSG00000171853,19.97259,25.21909,28.76319,36.18042,38.77321
ENSG00000171858,501.90683,172.36567,113.24133,110.19595,27.60573
ENSG00000171860,4.929436,74.486802,88.509229,16.675951,3.500922
ENSG00000171862,55.81758,88.62194,174.72456,634.76594,1162.54153
ENSG00000171863,502.14454,310.26137,235.40757,156.07899,73.69354
ENSG00000171953,8.709133,10.322216,8.379412,3.770393,2.550925
ENSG00000171960,24.245596,8.986816,5.222649,4.911442,1.708054
ENSG00000172007,4.265394,15.846797,22.451255,23.744379,20.258756
ENSG00000172009,17.1074151,4.0583274,2.063442,1.9429288,0.2181164
ENSG00000172053,70.151,47.77321,37.37611,22.87258,13.10296
ENSG00000172081,13.59654,28.63794,58.54022,119.34299,175.65247
ENSG00000172115,24.078592,15.283481,11.884727,7.5562,3.628164
ENSG00000172164,18.008323,12.568811,9.058788,5.947153,4.367885
ENSG00000172172,11.674258,11.299027,8.257512,3.860906,1.078686
ENSG00000172183,1.132905,5.078375,19.970224,68.106007,150.460825
ENSG00000172216,9.095327,16.480286,34.295238,141.198997,227.396592
ENSG00000172232,1667.85759,43.469623,61.570047,119.64081,2.410446
ENSG00000172239,16.670741,16.112086,13.794057,7.751034,4.16368
ENSG00000172270,101.85945,63.74208,61.96565,82.39009,92.60433
ENSG00000172315,6.7348089,4.2975668,3.232137,1.4742221,0.4414598
ENSG00000172322,124.984793,344.310655,369.427885,244.50536,6.758813
ENSG00000172340,11.3259041,10.1624533,4.9309244,2.7667444,0.6870663
ENSG00000172349,21.03826,106.41703,138.90174,153.94983,173.05255
ENSG00000172354,48.0433,107.9808,168.7742,214.0975,289.0156
ENSG00000172531,80.35063,107.27591,133.93545,120.98264,119.32245
ENSG00000172725,11.310217,4.695108,2.856185,10.698971,21.264573
ENSG00000172757,382.8593,855.9072,861.4658,605.265,472.5566
ENSG00000172775,43.66022,58.22036,63.39828,91.05062,120.32417
ENSG00000172780,3.368247,9.785792,17.684091,20.551375,29.466834
ENSG00000172794,11.38863,5.210092,11.718875,55.09634,77.330399
ENSG00000172809,498.6179,323.5649,250.755,205.5054,108.1661
ENSG00000172830,6.663243,9.785035,18.946351,17.212494,14.681283
ENSG00000172867,0.0061094809,0.0001040447,0.0024351633,0.0074435555,0.000150122
ENSG00000172890,57.04885,87.35959,113.93128,83.0825,86.44374
ENSG00000172893,13.344096,11.868049,17.667749,4.880947,0.829728
ENSG00000172922,66.642191,24.315284,21.613835,9.859126,3.83329
ENSG00000172936,8.016006,27.956883,41.281865,55.543406,44.688064
ENSG00000172939,14.28328,28.70519,45.99464,39.77253,28.61361
ENSG00000172954,10.13505,6.282362,6.569518,6.294957,7.118248
ENSG00000172992,6.2425361,3.1582852,2.4759691,1.457043,0.7810866
ENSG00000173020,180.1563,125.6732,138.5483,158.9448,187.733
ENSG00000173039,14.26864,19.22934,26.80184,42.63904,103.18619
ENSG00000173163,14.921377,14.765533,12.523193,4.419174,1.155683
ENSG00000173171,18.38055,39.31208,58.22305,57.05612,56.08418
ENSG00000173193,8.295746,9.320007,10.057848,62.870706,123.642908
ENSG00000173221,87.01449,158.11078,157.77289,112.28559,81.93097
ENSG00000173230,18.02253,18.38904,22.12035,29.74509,46.12374
ENSG00000173391,20.5568536,326.2811902,183.06446,12.7561996,0.8731866
ENSG00000173442,33.54155,28.76437,33.29972,86.68002,166.04919
ENSG00000173473,15.552304,10.081936,9.703615,14.745975,26.994746
ENSG00000173486,11.97699,6.605149,6.633985,5.62968,3.645784
ENSG00000173535,5.639691,91.184358,185.505292,614.805751,1138.300969
ENSG00000173540,14.396002,4.953191,4.591078,4.591861,5.267961
ENSG00000173597,7.460821,14.519205,39.208798,62.90007,70.130143
ENSG00000173598,28.359922,41.159066,30.948144,17.567013,9.474792
ENSG00000173614,1.351558,4.520589,6.236771,7.882765,6.858895
ENSG00000173660,127.34152,100.06801,71.09311,40.66188,19.60753
ENSG00000173674,17.586394,16.314014,12.04946,6.077922,4.983871
ENSG00000173692,24.35631,22.5862,22.91122,17.22449,12.99745
ENSG00000173744,21.83794,78.67813,168.33301,95.86979,47.12623
ENSG00000173757,29.53964,37.43346,60.39234,151.8407,218.6064
ENSG00000173786,14.564138,7.595612,5.180917,4.49192,4.93202
ENSG00000173812,144.8917,294.8881,400.0949,597.1415,788.1901
ENSG00000173821,21.40163,40.14339,53.07111,163.71212,265.13757
ENSG00000173852,27.476923,8.851843,5.428344,5.87111,3.327925
ENSG00000173915,66.03643,100.23277,94.81489,73.79579,56.472
ENSG00000173930,8.676519,22.931015,35.179515,35.344646,10.83389
ENSG00000173992,11.482094,7.771713,8.076383,9.951567,10.802161
ENSG00000174021,60.034,97.28867,77.51496,85.35046,86.33502
ENSG00000174099,32.194705,15.93663,7.580134,5.217387,2.148698
ENSG00000174106,16.47916,35.90262,26.46599,18.23407,20.75961
ENSG00000174173,7.045051,3.283762,3.497799,3.119469,4.650755
ENSG00000174231,51.22819,38.37086,36.42221,41.46041,73.59186
ENSG00000174238,10.73971,11.67859,17.94259,58.91097,98.74476
ENSG00000174243,28.24079,25.92843,25.56426,25.45588,31.81113
ENSG00000174437,16.495048,10.978904,11.493349,10.21317,5.243819
ENSG00000174442,10.190182,5.295139,2.675791,2.15357,2.529462
ENSG00000174444,1005.56169,444.47826,300.33094,196.66077,18.73694
ENSG00000174547,17.0544304,5.9988261,3.1202167,3.2767003,0.1745852
ENSG00000174695,18.65183,26.78529,31.64927,38.74618,43.65597
ENSG00000174720,14.79377,20.34016,27.19475,28.08952,45.45985
ENSG00000174748,733.62933,362.60979,234.05169,148.34089,47.72683
ENSG00000174749,18.96025,20.16477,18.06096,30.70602,46.82403
ENSG00000174780,35.442548,20.216584,12.963414,8.660424,6.056908
ENSG00000174840,7.316356,5.941191,6.05237,4.271443,5.157557
ENSG00000174842,7.851521,5.681109,3.657191,2.381871,1.757585
ENSG00000174886,43.83354,46.53229,43.08706,26.50423,18.44651
ENSG00000174903,21.7546,34.89929,33.68816,40.63273,47.48023
ENSG00000175029,18.90546,24.75257,30.09917,43.34637,51.86953
ENSG00000175104,6.302306,8.33175,9.054523,10.14591,13.653873
ENSG00000175110,17.806629,18.281072,16.734054,8.753262,5.486077
ENSG00000175115,8.131554,17.815566,28.132727,60.809475,92.722599
ENSG00000175166,45.20951,38.58915,45.81407,39.40348,52.5341
ENSG00000175203,34.67449,31.71231,32.64199,26.30602,23.80303
ENSG00000175216,34.348045,28.731752,11.652179,4.841905,1.268334
ENSG00000175220,18.2318,35.90999,39.30667,31.14865,26.32768
ENSG00000175274,6.787076,46.047752,63.268299,62.225638,21.629345
ENSG00000175309,33.64211,57.95623,56.75006,43.2961,54.1444
ENSG00000175324,9.537989,11.018704,12.197266,9.97121,9.198923
ENSG00000175334,14.341406,6.673789,3.296448,2.825114,1.275812
ENSG00000175390,81.13352,68.31039,51.66611,28.64455,15.2987
ENSG00000175416,12.12081,13.23919,16.16829,20.02322,34.21328
ENSG00000175463,30.60301,67.55915,103.97209,104.38546,99.69941
ENSG00000175467,15.07159,12.2643,15.27223,18.20256,24.79528
ENSG00000175489,5.317724,24.78952,47.461673,105.387206,190.325544
ENSG00000175550,20.20813,17.45772,23.85151,32.67984,41.11086
ENSG00000175573,5.434639,6.863709,8.616455,9.771112,13.111442
ENSG00000175575,6.6713745,4.2997221,3.0805507,1.2515396,0.2927583
ENSG00000175582,20.7433,42.3902,50.11095,33.6973,34.85147
ENSG00000175792,10.1838981,2.7495207,1.8503061,1.8740477,0.2952558
ENSG00000175806,22.19526,50.74146,62.58988,35.31332,13.78094
ENSG00000175895,21.83317,29.14862,34.40157,28.19663,31.60725
ENSG00000175931,6.714914,4.206476,3.28366,2.36881,2.112115
ENSG00000176014,7.0177441,0.3016577,0.6942564,1.6968106,0.1340513
ENSG00000176087,7.483505,6.285799,6.193578,5.582754,4.003809
ENSG00000176102,13.637462,13.411365,7.975801,3.74535,1.470082
ENSG00000176108,7.287352,7.895639,9.197425,7.781825,5.038197
ENSG00000176148,7.631401,8.731577,4.621025,3.418457,5.338615
ENSG00000176393,22.29284,23.39918,17.08546,18.80094,30.13838
ENSG00000176422,5.40256727,2.34987201,0.91777064,0.5584627,0.09778863
ENSG00000176438,9.470764,13.373742,15.44265,11.140402,5.041669
ENSG00000176533,2.24316,3.348764,3.146942,2.053259,2.281054
ENSG00000176595,31.490173,9.219172,7.067504,7.318195,3.788745
ENSG00000176619,13.0892052,5.4950939,2.6834376,1.7568118,0.3930213
ENSG00000176623,28.11836,30.80304,29.07842,18.2931,10.47216
ENSG00000176715,11.237192,7.778796,6.282962,5.445292,5.304664
ENSG00000176783,15.75737,18.56676,18.69006,20.99347,29.8591
ENSG00000176788,30.75463,75.74706,128.90129,200.52533,267.2899
ENSG00000176890,56.8819866,24.312884,5.7233386,5.2452814,0.1711719
ENSG00000176894,13.90465913,7.29998911,4.17826112,1.65530464,0.08042573
ENSG00000176974,15.1997151,5.9369193,2.2110953,1.7791966,0.3465397
ENSG00000176978,34.932903,12.727233,9.405602,7.814086,2.152501
ENSG00000176986,19.65609,18.67839,20.71215,22.59859,30.42012
ENSG00000177105,38.45372,86.84323,122.13174,153.08265,173.40089
ENSG00000177119,13.900289,23.891641,11.806507,5.036255,1.147045
ENSG00000177156,225.9123,400.6815,463.1473,593.4779,738.0899
ENSG00000177189,8.97421,17.39142,24.38331,43.08978,66.28443
ENSG00000177191,7.214365,18.143684,33.731147,41.170139,27.010433
ENSG00000177192,7.8801154,1.9392653,1.238135,1.171388,0.1707169
ENSG00000177225,10.112199,4.833244,2.83602,2.482631,1.655163
ENSG00000177302,21.30302,17.1148,19.46179,27.55221,40.11702
ENSG00000177409,9.179408,34.695568,41.079917,65.539585,81.20502
ENSG00000177556,22.01152,33.02919,30.2248,17.49256,15.10297
ENSG00000177565,47.17698,50.02032,50.17868,45.16037,52.1282
ENSG00000177600,799.84998,462.06615,279.75202,183.18221,38.64377
ENSG00000177628,34.63838,82.13339,89.55039,39.41941,19.5598
ENSG00000177646,19.721255,11.159122,7.536549,3.552451,2.103867
ENSG00000177663,17.55138,62.16774,96.44751,133.59807,120.04738
ENSG00000177666,30.94343,66.2794,79.63137,68.09641,56.58664
ENSG00000177674,74.63241,121.64807,134.40363,121.53202,109.41916
ENSG00000177700,17.126121,21.308409,23.210651,11.23812,3.551125
ENSG00000177731,54.39165,99.8912,128.10277,139.78572,158.23829
ENSG00000177733,9.046321,6.326537,4.802538,4.639193,7.908186
ENSG00000177830,21.560188,6.6545826,3.9666023,3.2050382,0.8041517
ENSG00000177879,71.15112,177.12131,120.58407,57.60472,54.42765
ENSG00000177885,42.9382,76.69281,97.28605,147.9603,211.80202
ENSG00000177889,29.8878,29.59232,27.03861,16.42075,12.73055
ENSG00000177954,1442.804,1246.1579,993.87,678.1149,282.5249
ENSG00000177963,19.92602,23.76176,29.42648,33.21051,54.73701
ENSG00000178035,64.491792,10.395546,8.890307,14.305453,10.62413
ENSG00000178127,42.60389,38.39069,37.75044,31.90441,28.55916
ENSG00000178202,8.470819,2.383625,0.7121,1.090999,0.046649
ENSG00000178307,8.568462,8.593703,9.777485,9.223607,9.065281
ENSG00000178425,8.430412,7.646888,8.653953,7.862918,5.479467
ENSG00000178537,11.417419,15.126665,17.477131,13.506494,6.710956
ENSG00000178567,12.246777,13.470709,13.167973,7.872937,11.735854
ENSG00000178685,12.0704,18.35285,26.4703,33.17215,25.4249
ENSG00000178691,22.19593,17.60512,13.64214,17.77329,21.22641
ENSG00000178695,2.941896,18.475665,30.926531,27.800649,11.849386
ENSG00000178741,53.644386,41.091263,31.49713,19.061301,8.691331
ENSG00000178802,6.8406034,2.4734643,1.5255195,1.8361704,0.3591227
ENSG00000178913,31.6111,56.01437,64.27271,85.32952,156.65589
ENSG00000178921,10.625571,1.209754,1.520092,2.469959,2.369375
ENSG00000178927,43.11044,52.79121,68.36149,122.19405,169.83394
ENSG00000178950,21.03648,29.53565,35.53005,36.81208,52.70587
ENSG00000178952,41.40012,28.65805,22.16903,18.88504,15.0533
ENSG00000178982,78.45391,75.65782,62.8771,44.83162,39.34076
ENSG00000178996,10.79415,22.24739,39.38315,57.06983,69.56709
ENSG00000179051,46.6770202,13.999868,6.7824157,6.5858805,0.4399721
ENSG00000179085,15.729287,8.589634,5.489898,4.702658,4.321742
ENSG00000179091,28.805555,15.873938,15.725509,9.528207,3.580803
ENSG00000179115,23.8107503,11.0324578,8.8190742,3.9531401,0.7724689
ENSG00000179163,6.494234,9.550588,8.078962,5.10723,5.256176
ENSG00000179218,234.74675,42.3297,41.84734,58.29062,21.79423
ENSG00000179262,26.347606,16.418132,11.232205,5.474969,2.216666
ENSG00000179271,4.74374052,1.40103724,0.9290131,0.70984895,0.01149233
ENSG00000179295,22.75753,18.85533,14.91161,11.33634,11.51107
ENSG00000179387,9.98365,13.88761,14.12143,12.97285,17.60047
ENSG00000179409,11.2246618,4.9229681,4.2705724,1.8893082,0.5358075
ENSG00000179750,6.745994,8.696405,4.985062,7.430473,5.335001
ENSG00000179820,9.429671,44.479197,91.643195,104.114037,106.864056
ENSG00000179832,13.68521,8.904282,7.799287,4.029855,2.197435
ENSG00000179869,145.670836,381.285817,108.270907,16.433945,4.867182
ENSG00000179889,41.620651,45.905498,31.61258,8.079622,3.586647
ENSG00000179950,30.83633,25.91411,25.19079,17.5964,26.55328
ENSG00000179958,11.582678,3.7101712,2.7133736,1.9935826,0.4826368
ENSG00000180104,17.06012,21.47806,29.31084,36.0573,45.62783
ENSG00000180182,12.69472,11.95736,10.21086,12.05714,15.92511
ENSG00000180198,14.224181,4.747837,2.524327,2.552097,1.384467
ENSG00000180228,14.092018,8.067688,6.736357,6.202486,8.373005
ENSG00000180233,8.831926,8.301149,6.434922,7.787205,11.603078
ENSG00000180353,39.42141,232.44123,383.56246,481.25113,652.66619
ENSG00000180370,21.92146,37.02804,51.08305,76.8408,103.3104
ENSG00000180448,37.60979,52.65753,110.9134,160.73391,219.12205
ENSG00000180817,42.2557252,6.4846253,4.1666848,7.0614197,0.3484301
ENSG00000180871,7.308108,19.528676,47.165347,515.155533,1113.26218
ENSG00000180879,173.771838,50.535682,35.882294,28.850929,9.272703
ENSG00000180957,6.569367,5.567673,4.808519,6.34624,12.875923
ENSG00000180979,13.89195,15.92529,19.48651,13.77756,12.22878
ENSG00000181029,37.01805,28.91752,34.65324,45.89451,72.64409
ENSG00000181163,385.60439,151.75841,102.91178,74.84789,16.47905
ENSG00000181222,37.1846,29.15718,28.16775,54.82987,126.04162
ENSG00000181467,11.396337,13.17868,15.115095,8.206152,5.914531
ENSG00000181610,13.588692,10.651243,6.139495,3.610907,1.409035
ENSG00000181631,12.5245,92.46975,100.96279,113.40046,234.80247
ENSG00000181789,34.74988,24.11711,27.59096,37.71557,50.80573
ENSG00000181929,17.97404,33.36339,41.72116,35.94803,39.88045
ENSG00000182004,43.076614,27.043666,20.294893,18.904787,7.785773
ENSG00000182054,75.371792,23.760955,8.334516,12.026114,6.684233
ENSG00000182149,59.00991,87.83733,100.15457,137.90552,193.92223
ENSG00000182179,35.11998,30.28927,34.50924,47.55992,41.47529
ENSG00000182199,25.7608008,9.2363911,4.5619375,3.9836147,0.3716441
ENSG00000182220,51.37304,94.20067,94.96414,78.37587,65.77596
ENSG00000182287,29.09363,57.26424,88.73588,67.98209,30.90551
ENSG00000182400,10.06224,14.29821,19.37965,13.57525,12.5313
ENSG00000182446,18.61635,27.76311,36.93333,26.14187,26.1103
ENSG00000182473,28.58576,40.06954,43.94104,32.96796,34.22675
ENSG00000182481,32.872128,33.052813,13.469273,6.089569,1.410826
ENSG00000182504,7.815054,6.36173,9.018238,11.783067,6.000499
ENSG00000182511,76.49694,97.7965,102.06831,68.17192,71.79847
ENSG00000182541,12.66571,12.72294,23.33664,145.19745,302.1031
ENSG00000182557,28.0852669,3.5521199,2.0858431,3.7462967,0.0842946
ENSG00000182774,795.90874,337.99149,205.63848,185.80808,38.99341
ENSG00000182827,8.532941,14.040192,14.994831,11.51975,10.913585
ENSG00000182872,13.02045,11.73845,12.68796,13.3558,14.99938
ENSG00000182885,33.85874,102.91502,135.85965,187.5545,198.2492
ENSG00000182899,461.9537,353.07687,270.16746,152.47814,59.87473
ENSG00000182919,7.31805,11.6968,17.69205,28.85557,33.63419
ENSG00000182934,30.62392,29.15792,38.63203,37.38522,65.03075
ENSG00000182944,65.92849,72.61892,77.31976,82.1266,89.17333
ENSG00000182973,19.06869,14.46988,11.83851,15.20338,31.78899
ENSG00000183019,8.043003,76.074399,105.932227,36.250479,8.909702
ENSG00000183020,8.87761,10.758787,10.993195,9.316671,11.091145
ENSG00000183207,32.481942,8.516241,5.192995,4.666564,1.375968
ENSG00000183255,22.72758,40.5336,50.5215,71.66343,94.72258
ENSG00000183258,23.87773,16.83216,17.64619,14.97703,15.75037
ENSG00000183291,46.22324,55.31505,59.29449,74.0861,86.9567
