gene,PM,MM,BN,SN,PMN
ENSG00000169019,26.19888,26.8688,26.8463,26.274,26.40458
ENSG00000169020,25.75337,25.64982,25.71598,24.52605,24.53963
ENSG00000169021,27.54243,27.14572,27.83613,27.7486,27.86913
ENSG00000169032,28.31395,29.28493,29.28422,29.45615,29.15505
ENSG00000169045,30.25142,29.97285,29.51572,29.27095,29.33817
ENSG00000169057,25.32917,25.39385,25.6726,25.74455,26.4923
ENSG00000169067,28.10125,28.53108,28.82865,27.67312,27.37013
ENSG00000169100,27.62617,27.04897,24.51322,24.28065,24.79205
ENSG00000169139,26.4998,25.25633,25.43133,25.35595,24.4959
ENSG00000169180,25.172,24.93617,25.12472,25.51122,25.78815
ENSG00000169217,26.33295,25.90403,25.47787,24.80902,24.7181
ENSG00000169220,24.66385,25.94618,27.06805,27.3668,27.62452
ENSG00000169221,25.24247,25.42965,25.8873,25.74538,25.5833
ENSG00000169223,30.47005,30.3222,30.20095,30.17435,30.02415
ENSG00000169228,24.9429,27.21395,27.83432,28.2104,28.3402
ENSG00000169251,24.54178,24.45083,24.11995,24.33272,24.48615
ENSG00000169288,26.1671,25.29243,24.25798,24.46268,24.80132
ENSG00000169299,31.0769,31.09185,31.36172,31.59347,31.56503
ENSG00000169359,25.9682,25.6658,24.78825,25.09275,24.96905
ENSG00000169375,27.3235,27.1963,26.71525,26.12772,26.64825
ENSG00000169385,33.33395,33.35487,32.16052,32.01015,32.07535
ENSG00000169397,34.57082,34.92717,34.34893,34.22827,33.69755
ENSG00000169403,24.12082,24.09275,25.53495,23.74795,25.6687
ENSG00000169499,25.75088,26.23,26.21428,25.85983,25.15607
ENSG00000169504,26.05453,26.3397,25.2945,24.77723,25.69065
ENSG00000169564,31.90413,31.93173,31.80215,31.88012,32.04563
ENSG00000169567,30.29025,29.86538,30.28158,29.6722,30.1285
ENSG00000169599,26.42328,26.46917,26.08917,24.53242,24.25153
ENSG00000169682,24.84062,24.80273,25.46983,25.04427,26.33295
ENSG00000169710,31.03815,29.285,28.56818,26.83232,27.59925
ENSG00000169738,27.72625,27.75133,27.594,27.44507,27.59573
ENSG00000169756,27.84753,28.08505,28.37908,28.3609,28.29818
ENSG00000169764,27.8796,29.56425,29.65085,29.4763,30.35063
ENSG00000169813,31.30588,31.1964,30.43127,29.6418,29.81748
ENSG00000169814,24.42903,24.57883,24.39495,24.7214,24.67308
ENSG00000169826,24.32793,25.24768,25.70242,24.9936,24.96323
ENSG00000169891,24.65308,24.79502,24.38595,25.05095,26.5236
ENSG00000169895,25.7087,25.2229,24.9348,24.6649,24.98922
ENSG00000169896,28.56295,33.68623,34.6795,35.1458,35.13818
ENSG00000169919,30.74135,30.58815,30.4039,30.3136,30.2804
ENSG00000169925,26.3031,26.44922,25.38705,24.2627,25.70603
ENSG00000169976,26.50995,26.4231,25.92465,25.74885,25.10562
ENSG00000170027,31.42485,31.08727,30.91783,30.61308,31.46125
ENSG00000170043,25.36038,24.74188,26.12937,25.82542,25.33178
ENSG00000170142,26.76018,25.23345,24.49172,24.65355,24.63255
ENSG00000170144,25.67902,25.86937,24.4374,25.20117,24.69402
ENSG00000170242,27.33965,27.365,27.21842,27.35075,26.89332
ENSG00000170266,28.7671,28.70123,28.43098,28.22188,28.27615
ENSG00000170270,25.25917,26.3665,25.32778,25.2831,24.56302
ENSG00000170296,24.99015,27.50445,27.62828,27.1375,26.83478
ENSG00000170310,26.56115,27.03845,27.31032,27.07218,25.81435
ENSG00000170312,28.38077,28.70052,26.47338,24.5126,25.2924
ENSG00000170348,30.3766,29.79308,29.6878,29.09773,29.0997
ENSG00000170430,26.87375,26.38235,25.9015,25.54212,24.4356
ENSG00000170445,28.7261,28.62777,28.58685,28.47715,28.21683
ENSG00000170458,24.8539,24.88022,25.50505,26.95095,26.98295
ENSG00000170471,25.22685,25.39388,25.81865,25.72595,26.41708
ENSG00000170473,26.9817,26.71108,25.20857,25.62035,25.10428
ENSG00000170476,26.4665,24.72887,23.8418,24.28827,24.72243
ENSG00000170515,31.6479,31.11713,31.15348,30.68293,30.50558
ENSG00000170542,25.3942,25.6141,26.91362,26.5107,25.47917
ENSG00000170571,26.0116,27.763,28.04485,27.7914,26.38315
ENSG00000170581,30.78068,30.58528,30.12993,29.76685,26.23865
ENSG00000170584,25.4437,25.59315,26.08435,25.89562,25.34388
ENSG00000170606,30.96715,30.89898,30.8001,30.64297,30.65922
ENSG00000170619,26.68605,26.8877,26.63025,26.67387,26.7021
ENSG00000170632,26.64555,26.00055,24.97467,25.28905,24.51855
ENSG00000170759,29.89415,30.15802,30.20495,30.24703,30.00948
ENSG00000170776,24.77218,25.93202,26.51205,27.28205,27.74922
ENSG00000170860,29.3125,28.94728,28.34355,27.59938,25.74645
ENSG00000170876,28.74737,28.36345,28.09105,28.54503,28.68202
ENSG00000170889,32.54478,31.90335,31.55647,30.24867,29.80053
ENSG00000170909,24.97142,26.91538,28.65292,28.15243,27.88802
ENSG00000171049,24.26093,26.53595,28.22897,29.34315,29.42898
ENSG00000171051,24.58045,24.3939,28.37795,29.92685,29.48777
ENSG00000171135,25.54925,25.89462,26.05673,25.06635,24.98375
ENSG00000171174,25.2536,24.77812,25.151,25.421,25.6434
ENSG00000171236,26.0218,27.70285,29.05453,29.3954,29.57278
ENSG00000171262,28.58537,28.22553,28.13235,27.74793,27.5015
ENSG00000171298,25.71603,25.66137,26.35737,26.46925,26.27563
ENSG00000171302,24.99435,25.35397,24.77052,24.52788,24.47485
ENSG00000171314,33.83217,34.1652,34.11892,34.13668,34.16918
ENSG00000171428,25.63202,25.5645,25.7317,25.29345,25.38622
ENSG00000171490,28.78813,27.4246,26.6887,25.94065,25.46797
ENSG00000171497,28.47065,28.22255,28.4389,28.44458,28.5043
ENSG00000171503,27.1012,27.1055,26.95632,26.79125,25.4264
ENSG00000171530,31.035,30.84542,30.5934,30.7254,30.52262
ENSG00000171557,25.73438,24.22325,24.35947,25.3821,25.33762
ENSG00000171560,24.8964,24.58132,24.4856,25.54407,26.2204
ENSG00000171566,27.30755,27.2219,27.12978,25.54903,25.3243
ENSG00000171700,24.57395,25.82335,26.12302,26.86417,27.27835
ENSG00000171720,25.22172,25.15515,24.0714,24.4762,24.08093
ENSG00000171777,25.13148,27.06275,28.0446,28.37695,28.95348
ENSG00000171793,28.44035,27.92757,27.70307,27.7077,27.75923
ENSG00000171824,26.43633,25.97798,24.52835,25.19725,24.22832
ENSG00000171848,26.72752,27.11322,24.60027,24.55098,24.77082
ENSG00000171853,24.78608,25.28782,25.7364,25.3003,25.15608
ENSG00000171858,30.55118,29.56128,28.8765,28.5027,27.14272
ENSG00000171860,24.21715,25.20423,26.30353,26.08718,25.91362
ENSG00000171862,24.65322,24.89935,25.5271,25.56987,25.5879
ENSG00000171863,32.2724,31.74292,31.15573,29.44378,29.36028
ENSG00000171953,26.25245,25.76437,24.6978,24.81193,24.661
ENSG00000171960,27.83507,27.36405,27.33877,26.57467,26.5701
ENSG00000172007,25.4968,25.7498,26.9558,27.9455,27.40288
ENSG00000172009,27.99885,27.59465,27.3969,26.97452,27.72008
ENSG00000172053,29.95855,29.55505,29.2704,29.05262,28.75825
ENSG00000172081,26.18342,27.74565,28.3465,28.9288,28.60165
ENSG00000172115,30.1545,29.11238,28.80862,28.75295,28.6845
ENSG00000172164,26.24287,26.06028,25.52025,24.56542,24.89002
ENSG00000172172,27.04733,25.60425,24.04617,24.74495,24.5518
ENSG00000172183,24.1856,24.12675,25.36753,27.01285,26.7496
ENSG00000172216,25.13792,24.78487,25.11232,25.1402,26.12765
ENSG00000172232,35.51265,35.22315,34.92615,34.6327,34.96737
ENSG00000172239,26.97835,26.51005,26.3246,25.70222,25.10918
ENSG00000172270,25.9952,26.17667,26.34915,26.56358,24.8321
ENSG00000172315,27.81005,27.38965,26.882,27.0295,26.73265
ENSG00000172322,25.0019,28.28077,28.99585,29.44608,29.67415
ENSG00000172340,29.21937,29.17602,28.50962,28.12975,27.79068
ENSG00000172349,28.44465,29.2572,30.12833,30.66848,31.05152
ENSG00000172354,26.3835,26.44017,27.04113,27.16937,27.83705
ENSG00000172531,28.29263,28.7882,29.4556,29.148,28.59262
ENSG00000172725,28.84195,28.508,28.09802,28.14082,28.39733
ENSG00000172757,31.81275,32.6879,33.1469,33.66765,33.11893
ENSG00000172775,25.78867,25.58768,24.66967,24.5502,24.74855
ENSG00000172780,26.2243,27.18085,27.41305,28.01285,28.09048
ENSG00000172794,25.09323,24.90968,24.07142,25.03625,25.5502
ENSG00000172809,30.25865,29.4256,29.16645,27.7243,27.06772
ENSG00000172830,24.9948,24.80405,25.0625,25.81938,25.12027
ENSG00000172867,25.9945,26.00483,26.9408,26.23775,26.16365
ENSG00000172890,29.034,28.92615,28.75137,29.13127,28.92103
ENSG00000172893,28.86232,28.61495,28.32402,28.08827,28.09327
ENSG00000172922,27.17403,27.10712,26.65022,25.33525,24.59978
ENSG00000172936,25.52005,26.48415,26.40067,26.40413,26.51213
ENSG00000172939,28.866,28.97488,29.3629,29.85625,29.90625
ENSG00000172954,26.5868,26.16923,26.24432,25.91205,26.14477
ENSG00000172992,25.57228,24.36463,24.1968,24.4295,24.6043
ENSG00000173020,31.10898,30.5801,30.36775,30.23415,30.3411
ENSG00000173039,28.37617,28.2867,28.68165,28.60683,28.40188
ENSG00000173163,26.6233,26.58295,26.85047,26.75948,26.25225
ENSG00000173171,25.58515,24.93,24.3545,24.78632,24.59195
ENSG00000173193,25.8181,24.9359,26.06547,27.22025,24.73655
ENSG00000173221,30.65008,31.3768,31.43862,31.84467,31.75783
ENSG00000173230,27.49975,26.93917,26.8255,24.96232,25.73895
ENSG00000173391,24.85155,28.31093,29.4558,29.85598,29.67
ENSG00000173442,26.15622,26.16195,26.0693,25.98745,25.161
ENSG00000173473,27.1411,26.47495,25.23293,23.95435,24.2719
ENSG00000173486,30.46193,29.8031,29.0987,27.84743,27.79065
ENSG00000173535,25.10152,25.42093,25.94125,27.16392,26.5288
ENSG00000173540,29.1675,28.87642,28.57787,28.1353,28.28793
ENSG00000173597,24.64672,24.33655,27.33233,28.92912,29.51555
ENSG00000173598,25.71285,25.76293,25.58745,25.3734,24.5094
ENSG00000173614,24.9974,25.32465,25.03195,26.10465,26.011
ENSG00000173660,26.94158,27.05955,26.75603,26.54763,26.59038
ENSG00000173674,27.4239,27.14283,26.81205,24.96278,24.72847
ENSG00000173692,29.13135,28.90525,28.9792,28.83185,28.6872
ENSG00000173744,26.6886,26.19523,27.74782,28.43552,28.3342
ENSG00000173757,27.70585,27.78807,27.86917,28.2769,28.6917
ENSG00000173786,27.56305,27.47655,27.77665,27.59255,27.12925
ENSG00000173812,27.2903,26.52945,26.33462,25.0743,26.26592
ENSG00000173821,29.18275,28.86592,28.87013,29.20775,28.2984
ENSG00000173852,26.22285,25.22602,25.02457,24.97255,24.19385
ENSG00000173915,29.28552,28.53625,27.99435,27.81148,27.0626
ENSG00000173930,24.66345,25.7959,26.71855,26.81958,26.76363
ENSG00000173992,25.81608,25.29025,25.12102,25.15048,25.5221
ENSG00000174021,29.1779,29.6415,30.1884,29.6843,29.95005
ENSG00000174099,26.05293,25.72575,25.41423,25.31685,24.7063
ENSG00000174106,27.84822,28.0733,27.90067,27.4853,27.06818
ENSG00000174173,26.83832,25.85968,25.63075,24.2881,24.1798
ENSG00000174231,31.78833,31.31642,31.0383,30.58565,30.38265
ENSG00000174238,27.8268,28.00232,28.25818,28.65605,28.8502
ENSG00000174243,28.6695,28.45,27.8225,27.19442,25.76833
ENSG00000174437,28.44027,28.04985,27.62947,26.95667,26.37783
ENSG00000174442,25.5246,26.16405,25.28765,24.51513,23.60912
ENSG00000174444,32.87777,32.09765,31.5508,30.4242,30.15625
ENSG00000174547,27.20713,26.1416,24.88985,24.78708,24.41437
ENSG00000174695,26.51472,25.8631,25.97503,26.14542,26.47403
ENSG00000174720,26.269,26.0344,24.94882,24.32883,23.92407
ENSG00000174748,31.79533,31.12497,30.59627,29.24557,28.85247
ENSG00000174749,26.39627,25.94657,24.83535,24.64627,24.5639
ENSG00000174780,30.1034,29.8523,29.50105,29.17422,28.8327
ENSG00000174840,26.51398,26.3508,26.2098,25.03227,25.76865
ENSG00000174842,26.1798,25.599,25.28235,24.904,25.10272
ENSG00000174886,26.95305,26.30105,25.61787,25.12533,24.81363
ENSG00000174903,29.24287,29.73405,29.69615,29.99097,29.8666
ENSG00000175029,26.38795,26.7153,26.4089,25.55217,25.25062
ENSG00000175104,25.0135,25.39363,24.66828,23.92565,24.73803
ENSG00000175110,26.7361,25.2036,25.01018,24.41362,24.62503
ENSG00000175115,26.03375,26.7951,27.41057,27.85878,27.93202
ENSG00000175166,30.92912,30.8351,30.79735,30.79135,30.83103
ENSG00000175203,30.59055,30.5067,30.7791,30.7029,30.66497
ENSG00000175216,29.15445,29.25275,28.73525,28.03768,27.92555
ENSG00000175220,30.71397,31.28742,31.37515,31.43032,31.65152
ENSG00000175274,23.91653,26.12213,26.76863,27.57447,28.28083
ENSG00000175309,24.94793,25.39278,25.05565,25.6877,25.95665
ENSG00000175324,26.35487,26.76585,27.0513,26.94333,26.81018
ENSG00000175334,29.70117,29.47707,29.31777,28.61895,28.31863
ENSG00000175390,30.84647,30.02025,29.6416,29.23183,29.20127
ENSG00000175416,27.06077,27.50153,27.48695,28.46685,28.20298
ENSG00000175463,27.91692,28.73625,28.88972,28.91627,28.8689
ENSG00000175467,27.71453,27.5758,26.39798,26.46398,26.2789
ENSG00000175489,24.22373,26.0745,27.22243,28.02275,28.13658
ENSG00000175550,27.94605,27.5656,27.57187,26.90127,27.15598
ENSG00000175573,26.11382,25.85618,24.84565,26.37865,26.64957
ENSG00000175575,25.5395,25.28843,25.15407,24.30873,24.67093
ENSG00000175582,26.04612,26.56578,26.63295,27.15602,26.9188
ENSG00000175792,29.91168,29.6399,29.41858,29.1386,29.28115
ENSG00000175806,29.56338,30.12792,30.3787,30.1431,29.85453
ENSG00000175895,25.89675,26.5948,26.7905,24.73655,25.76938
ENSG00000175931,26.81782,26.31918,26.13605,25.6731,26.0641
ENSG00000176014,27.3963,26.56045,25.73682,24.26135,24.54975
ENSG00000176087,27.06632,25.4537,25.73465,25.63748,25.16177
ENSG00000176102,27.36913,27.28558,27.10817,26.41613,26.04583
ENSG00000176108,27.1766,27.1573,27.42772,27.39245,27.55793
ENSG00000176148,24.6731,24.2307,24.6266,24.26525,24.531
ENSG00000176393,31.39522,31.75447,31.69085,31.99087,31.78292
ENSG00000176422,25.84412,24.25062,26.07043,26.293,25.06127
ENSG00000176438,24.59245,27.87207,25.5761,27.3194,24.3015
ENSG00000176533,25.9511,26.5746,27.24015,26.79733,27.04855
ENSG00000176595,28.4151,27.9106,27.75147,27.78292,28.1134
ENSG00000176619,30.3312,30.46197,30.4251,30.63133,30.6089
ENSG00000176623,27.43755,27.66842,27.23663,26.93698,26.97915
ENSG00000176715,25.89882,25.57285,24.8693,24.65635,24.68275
ENSG00000176783,25.92022,25.9639,25.91808,25.8523,26.67565
ENSG00000176788,29.59895,30.62363,31.23085,31.89092,31.8199
ENSG00000176890,26.51503,26.00352,24.58328,24.8429,24.91068
ENSG00000176894,25.31455,25.15662,24.01635,25.06685,24.50625
ENSG00000176974,28.84873,28.86635,28.60465,28.0487,28.5822
ENSG00000176978,28.73382,28.64823,28.28162,28.48975,27.94857
ENSG00000176986,28.7065,28.66718,28.49955,28.55357,28.35965
ENSG00000177105,30.44533,31.12373,31.3455,31.39368,31.41615
ENSG00000177119,26.4186,27.07737,27.26742,27.22008,27.1702
ENSG00000177156,30.57062,30.88475,31.0654,31.16765,31.21298
ENSG00000177189,27.44235,27.3546,27.5223,27.81373,27.87043
ENSG00000177191,24.16177,24.7104,24.86767,24.83602,25.56292
ENSG00000177192,28.89885,27.7235,27.05953,26.50665,26.55457
ENSG00000177225,25.4477,25.91502,26.29625,26.03645,24.61062
ENSG00000177302,24.96572,24.66228,23.87525,24.76118,24.807
ENSG00000177409,25.62067,28.22705,28.23922,27.8741,27.01898
ENSG00000177556,26.01158,26.1972,24.91797,25.87537,25.44085
ENSG00000177565,28.0424,27.52822,27.35815,26.8106,26.50637
ENSG00000177600,33.0153,32.357,31.53538,30.4897,29.89735
ENSG00000177628,26.50607,27.10312,26.58328,26.20405,26.55917
ENSG00000177646,29.0085,28.64825,27.62085,27.15438,26.02942
ENSG00000177663,26.02488,26.7339,26.60227,26.6628,26.1799
ENSG00000177666,25.11305,26.12868,25.92448,25.1555,24.7969
ENSG00000177674,27.77768,25.5091,25.7019,25.03538,24.61028
ENSG00000177700,25.75825,25.63155,24.52355,24.43575,24.87763
ENSG00000177731,31.12732,31.4416,31.54545,31.56435,31.66737
ENSG00000177733,29.4563,29.51872,28.91202,27.76985,28.05213
ENSG00000177830,29.3298,28.99035,28.33353,27.26298,27.08205
ENSG00000177879,26.35558,26.0727,26.54962,25.75202,26.32262
ENSG00000177885,30.36757,30.79205,31.36722,31.623,32.0566
ENSG00000177889,31.41545,31.23743,31.412,31.62432,31.55552
ENSG00000177954,27.60715,25.99235,24.54235,25.04555,24.13615
ENSG00000177963,26.45733,26.40527,26.4191,26.67005,25.62722
ENSG00000178035,31.44228,30.8588,30.76803,30.61765,30.58803
ENSG00000178127,27.46852,26.70117,26.26987,24.67742,24.93998
ENSG00000178202,26.64207,26.48043,25.6834,25.0352,24.99298
ENSG00000178307,26.44288,25.12187,25.15567,24.30045,25.4678
ENSG00000178425,27.05402,27.05167,26.94465,26.8573,27.25483
ENSG00000178537,28.84635,28.63045,28.01582,27.96933,27.94205
ENSG00000178567,25.46955,24.68773,24.56945,24.90325,24.08745
ENSG00000178685,25.18283,25.48783,25.1632,26.03965,25.48858
ENSG00000178691,25.45565,25.24095,24.86867,25.23885,24.86698
ENSG00000178695,25.2775,28.18822,28.99885,29.0787,29.28585
ENSG00000178741,30.24977,29.81067,29.16195,28.37335,28.61975
ENSG00000178802,26.6568,26.12752,25.98815,25.8527,24.86138
ENSG00000178913,24.93695,24.58835,24.28742,24.6775,24.84665
ENSG00000178921,28.98975,28.54443,28.38753,27.9394,27.98582
ENSG00000178927,27.7116,28.5222,28.3502,28.402,27.95307
ENSG00000178950,28.38825,28.42745,28.34962,28.3364,28.36583
ENSG00000178952,31.97275,31.56015,31.07323,30.5625,30.4431
ENSG00000178982,29.78385,29.02283,28.76647,27.9295,27.9068
ENSG00000178996,25.96852,27.32542,27.37745,26.9452,27.52358
ENSG00000179051,30.41625,30.19225,29.6699,29.2062,28.8308
ENSG00000179085,24.53115,25.1379,25.28493,24.78612,24.38372
ENSG00000179091,29.7129,29.44987,28.84907,28.39195,28.63472
ENSG00000179115,28.69562,27.69463,27.61115,27.55517,27.68455
ENSG00000179163,27.03025,27.19605,27.3312,26.82258,26.7153
ENSG00000179218,33.54407,32.96855,32.34845,31.62888,31.64335
ENSG00000179262,25.54165,26.00515,26.1855,24.5019,25.69225
ENSG00000179271,26.15405,24.14787,24.7127,24.68905,24.71752
ENSG00000179295,28.49462,28.44635,28.5401,28.21177,28.1602
ENSG00000179387,26.57552,26.86525,25.87185,26.822,26.45193
ENSG00000179409,26.18342,25.22083,24.4389,24.40395,24.71317
ENSG00000179750,26.58875,26.71027,23.62415,24.5474,24.20985
ENSG00000179820,29.24097,29.56478,30.04415,30.5955,30.60872
ENSG00000179832,26.93655,26.73062,26.19002,26.28645,26.18968
ENSG00000179869,26.15295,27.3007,26.8939,26.82375,25.46592
ENSG00000179889,28.8108,28.34652,27.82463,26.03455,26.17377
ENSG00000179950,29.33645,28.97665,28.5885,27.77812,27.52392
ENSG00000179958,28.37875,27.72472,27.15065,25.59623,26.04877
ENSG00000180104,26.41432,26.40827,26.60122,26.72183,27.06363
ENSG00000180182,26.58075,26.0752,26.50315,24.86382,24.79085
ENSG00000180198,27.11422,26.73803,26.76888,26.50783,26.15655
ENSG00000180228,27.049,26.2156,25.54338,24.53433,25.63372
ENSG00000180233,24.9755,24.96245,23.86435,25.23747,23.90105
ENSG00000180353,28.76998,30.0915,30.87837,31.76995,32.25778
ENSG00000180370,29.52935,29.85623,30.00982,30.3484,30.47828
ENSG00000180448,30.06315,30.47488,30.78953,31.05647,31.19955
ENSG00000180817,30.34437,29.76053,29.72648,29.0925,28.51843
ENSG00000180871,24.1553,24.30557,25.10353,27.6448,27.33485
ENSG00000180879,30.0113,29.6748,28.74855,26.98735,26.4666
ENSG00000180957,28.28987,27.50552,27.51932,27.6922,27.55983
ENSG00000180979,27.19205,27.70978,27.92438,28.0725,28.51742
ENSG00000181029,26.65158,26.74875,26.90817,26.78998,26.76223
ENSG00000181163,33.1597,31.89033,31.59903,30.79897,31.07948
ENSG00000181222,27.73368,28.00933,27.99168,27.177,26.77992
ENSG00000181467,27.91183,28.24585,28.40543,28.68938,27.45988
ENSG00000181610,26.31008,24.39602,25.158,24.43885,24.55875
ENSG00000181631,24.6981,26.36982,26.72642,26.63352,27.8976
ENSG00000181789,30.08765,29.8772,29.9173,29.75507,29.97332
ENSG00000181929,27.7026,28.21578,28.2911,27.88083,27.814
ENSG00000182004,30.3758,30.10545,29.5283,28.17793,28.26898
ENSG00000182054,32.9235,32.73027,32.1434,31.65625,31.64605
ENSG00000182149,29.43305,29.46467,29.72145,29.74417,29.76655
ENSG00000182179,29.98403,29.39708,29.14177,28.73392,29.0907
ENSG00000182199,30.8262,29.70663,28.27005,25.52172,24.51928
ENSG00000182220,26.50467,27.30193,27.51425,27.61715,28.00362
ENSG00000182287,27.26673,27.1763,27.64102,27.6169,27.30565
ENSG00000182400,26.51628,26.61448,26.79695,27.06508,27.13465
ENSG00000182446,27.95853,27.7139,27.7963,27.69853,27.9878
ENSG00000182473,27.0758,27.2135,27.13415,27.17795,27.1914
ENSG00000182481,26.65537,26.16747,24.21397,24.24768,25.6652
ENSG00000182504,25.30088,25.54208,24.2447,25.21142,25.33635
ENSG00000182511,30.3154,30.43113,30.2518,30.14975,30.45972
ENSG00000182541,24.32988,23.86733,24.20693,25.87828,24.9454
ENSG00000182557,26.13305,26.23285,26.14917,25.96345,26.2596
ENSG00000182774,30.55848,30.4286,29.85095,28.59885,28.1235
ENSG00000182827,27.60097,27.00925,27.01057,26.31918,26.56185
ENSG00000182872,25.7065,25.69217,25.77825,25.3054,24.26608
ENSG00000182885,27.48183,29.2711,29.5578,29.95955,30.02303
ENSG00000182899,28.21963,28.13857,28.34815,26.94667,25.94165
ENSG00000182919,28.158,28.18818,28.39773,28.62537,28.68005
ENSG00000182934,30.4486,29.9599,28.71415,28.04935,27.79135
ENSG00000182944,30.09293,29.88997,29.55882,29.42245,29.18642
ENSG00000182973,25.41358,25.81127,25.75052,24.89858,23.7951
ENSG00000183019,26.307,29.7451,30.60622,31.06137,30.7557
ENSG00000183020,27.70437,27.71635,27.52765,27.57697,27.46825
ENSG00000183207,30.31407,29.56493,29.4739,29.24292,29.1573
ENSG00000183255,24.90775,25.08693,25.387,25.6,26.02262
ENSG00000183258,24.99915,25.413,24.55687,24.49137,25.24008
ENSG00000183291,27.303,27.09705,26.68532,26.13533,26.20958
ENSG00000183336,28.2257,28.22733,28.03582,27.9836,28.33563
ENSG00000183431,29.83707,29.37825,29.47225,28.89075,28.58
ENSG00000183486,25.25735,25.46295,27.39698,29.16698,28.1135
ENSG00000183527,26.97997,25.93295,25.46272,25.21392,25.064
ENSG00000183576,27.66372,27.35005,27.19035,25.46173,24.59045
ENSG00000183597,26.61345,27.31468,27.07433,27.0771,27.48438
ENSG00000183648,28.09967,26.66593,26.96043,25.44608,25.90373
ENSG00000183684,29.98107,29.66155,29.52528,28.98878,29.51162
ENSG00000183688,25.6291,26.8504,27.65902,26.7231,27.936
ENSG00000183696,25.13575,24.91398,25.04772,25.7969,25.68765
ENSG00000183735,27.03017,27.30172,27.60755,27.44993,27.56012
ENSG00000183751,26.70532,25.14745,24.17008,24.35108,24.44487
ENSG00000183808,25.62795,25.75323,24.58555,24.90465,24.5803
ENSG00000183978,25.89215,26.07305,24.5223,24.74963,24.27457
ENSG00000184007,26.91452,27.42713,27.58935,27.4395,26.8763
ENSG00000184047,26.10395,27.11982,27.03643,26.4453,26.48698
ENSG00000184056,27.2128,26.925,27.03495,27.0637,27.10618
ENSG00000184076,27.1119,27.06227,25.62758,26.34265,26.66937
ENSG00000184110,31.1693,30.49535,30.25915,30.00127,29.6623
ENSG00000184117,27.44778,27.05262,26.259,25.00405,25.33347
ENSG00000184164,27.32113,26.10282,25.89715,25.82885,25.2373
ENSG00000184178,25.21803,24.18395,24.81723,25.22243,25.2267
ENSG00000184203,25.23497,25.69197,25.59685,25.6223,26.3262
ENSG00000184207,28.1194,27.92478,27.5967,28.25765,28.29792
ENSG00000184357,34.10778,34.13873,34.22277,34.36385,33.97642
ENSG00000184432,31.06012,31.02107,30.86003,30.8093,30.68638
ENSG00000184445,28.26945,28.18607,27.85018,26.0447,24.55925
ENSG00000184470,25.8677,25.80373,25.83347,25.39017,24.41597
ENSG00000184575,30.0296,29.39588,29.2167,28.93023,29.0396
ENSG00000184584,30.65225,30.38328,30.02695,29.51192,29.08703
ENSG00000184640,29.78645,30.23187,30.2747,30.12245,30.3732
ENSG00000184678,31.6675,32.31882,32.2059,32.45217,32.1791
ENSG00000184702,28.54845,29.36463,29.6067,29.8058,29.83028
ENSG00000184730,29.65745,30.40857,30.98392,31.5399,31.85845
ENSG00000184752,27.99975,27.69228,27.55278,26.83475,25.9561
ENSG00000184787,25.8823,25.64838,24.71415,24.34627,24.23663
ENSG00000184840,29.78835,28.73682,28.70172,28.3796,28.56077
ENSG00000184897,31.00975,31.62625,32.00855,32.0692,32.1234
ENSG00000184922,29.99707,31.03213,31.675,32.13185,32.4367
ENSG00000184924,27.61698,27.88145,28.05193,27.19622,27.86545
ENSG00000184983,26.98475,26.38747,25.60943,25.37783,25.05937
ENSG00000184992,26.08868,26.43398,25.76772,25.9554,25.95613
ENSG00000185000,25.64672,25.6927,25.31875,25.03445,25.98922
ENSG00000185009,28.47593,28.61332,28.64157,28.64343,28.27698
ENSG00000185043,26.81038,26.75872,26.68942,26.4861,26.90118
ENSG00000185049,24.83997,24.8932,25.7618,24.75505,26.15188
ENSG00000185085,25.78195,25.3195,24.43613,25.07163,24.75645
ENSG00000185088,26.88387,25.62197,24.46592,24.83908,24.9504
ENSG00000185104,26.94347,26.86115,26.417,25.4981,25.2764
ENSG00000185129,25.30043,25.57885,25.52195,25.40752,25.68385
ENSG00000185198,29.90973,29.3297,29.10525,28.9332,28.20645
ENSG00000185215,25.74455,26.09333,26.6198,26.51302,27.19755
ENSG00000185236,27.77238,28.88622,28.79178,28.82875,28.47515
ENSG00000185344,27.04985,26.32988,26.13968,25.2138,24.411
ENSG00000185359,27.74372,27.4907,27.81438,28.06508,27.91165
ENSG00000185432,27.75192,28.2955,27.90605,27.16465,27.40268
ENSG00000185515,26.87087,26.66858,26.94015,26.1668,27.07647
ENSG00000185591,25.0633,25.1193,24.61682,24.97888,25.35797
ENSG00000185624,36.38945,35.79798,35.30585,34.59023,34.32255
ENSG00000185627,29.96688,29.91565,29.8146,29.6718,29.80753
ENSG00000185651,30.1113,30.2853,30.26598,30.0528,30.0126
ENSG00000185721,28.80627,28.25255,28.0995,27.64787,27.4167
ENSG00000185722,28.68003,28.79052,28.88717,28.87718,28.50473
ENSG00000185728,25.76262,25.12325,25.24117,25.06485,25.53773
ENSG00000185745,23.99155,25.32735,26.1497,28.16777,25.49107
ENSG00000185753,25.2967,25.54945,26.25705,26.03463,26.19703
ENSG00000185787,26.79755,26.32765,25.92965,24.86212,25.1962
ENSG00000185811,25.33695,25.96983,25.2129,24.56775,24.59157
ENSG00000185813,25.20383,25.90005,24.82883,24.44483,25.39538
